Name,Category,Default Code,List Price,Cost,Description,Quantity On Hand,Image URL
Uncategorized\shop Confidence New,Accessories,SKU-0779,29.99,10.0,Accessories - Product 779,50,/assets/images/Uncategorized\shop-confidence-new.png
Uncategorized\size 1 8280,Accessories,SKU-0780,29.99,10.0,Accessories - Product 780,50,/assets/images/Uncategorized\size-1-8280.png
Uncategorized\social Distancing 1,Accessories,SKU-0781,29.99,10.0,Accessories - Product 781,50,/assets/images/Uncategorized\social-distancing-1.jpg
Uncategorized\take Away 1,Accessories,SKU-0782,29.99,10.0,Accessories - Product 782,50,/assets/images/Uncategorized\take-away-1.jpg
Uncategorized\take Away 1 1,Accessories,SKU-0783,29.99,10.0,Accessories - Product 783,50,/assets/images/Uncategorized\take-away-1_1.jpg
Uncategorized\temperory Bos 1,Accessories,SKU-0784,29.99,10.0,Accessories - Product 784,50,/assets/images/Uncategorized\temperory-bos-1.jpg
Uncategorized\testing Please Wait In Your Car 1,Accessories,SKU-0785,29.99,10.0,Accessories - Product 785,50,/assets/images/Uncategorized\testing-please-wait-in-your-car-1.jpg
Uncategorized\upbrpr01 1 1,Accessories,SKU-0786,29.99,10.0,Accessories - Product 786,50,/assets/images/Uncategorized\upbrpr01_1_1.jpg
Uncategorized\updcbc01 1 1,Accessories,SKU-0787,29.99,10.0,Accessories - Product 787,50,/assets/images/Uncategorized\updcbc01_1_1.jpg
Uncategorized\upfbcd01 1 1,Accessories,SKU-0788,29.99,10.0,Accessories - Product 788,50,/assets/images/Uncategorized\upfbcd01_1_1.jpg
Uncategorized\upflgc01 1 1,Accessories,SKU-0789,29.99,10.0,Accessories - Product 789,50,/assets/images/Uncategorized\upflgc01_1_1.jpg
Uncategorized\upfogc01 1 1,Accessories,SKU-0790,29.99,10.0,Accessories - Product 790,50,/assets/images/Uncategorized\upfogc01_1_1.jpg
Uncategorized\upsbcd01 1 1,Accessories,SKU-0791,29.99,10.0,Accessories - Product 791,50,/assets/images/Uncategorized\upsbcd01_1_1.jpg
Uncategorized\verified Purchase,Accessories,SKU-0792,29.99,10.0,Accessories - Product 792,50,/assets/images/Uncategorized\verified-purchase.png
Uncategorized\we Are Open 1,Accessories,SKU-0793,29.99,10.0,Accessories - Product 793,50,/assets/images/Uncategorized\we-are-open-1.jpg
Uncategorized\widgetuploadicon,Accessories,SKU-0794,29.99,10.0,Accessories - Product 794,50,/assets/images/Uncategorized\widgetUploadIcon.png
Uncategorized\window Clear 8260,Accessories,SKU-0795,29.99,10.0,Accessories - Product 795,50,/assets/images/Uncategorized\window-clear-8260.jpg
Uncategorized\window Opaque 8261,Accessories,SKU-0796,29.99,10.0,Accessories - Product 796,50,/assets/images/Uncategorized\window-opaque-8261.jpg
Uncategorized\window Perforated 8262,Accessories,SKU-0797,29.99,10.0,Accessories - Product 797,50,/assets/images/Uncategorized\window-perforated-8262.jpg
Uncategorized\y101 Bbbuys01 1 Us,Accessories,SKU-0798,29.99,10.0,Accessories - Product 798,50,/assets/images/Uncategorized\y101_bbbuys01_1_us.jpg
Uncategorized\y101 Bbdcysg01 1 Us,Accessories,SKU-0799,29.99,10.0,Accessories - Product 799,50,/assets/images/Uncategorized\y101_bbdcysg01_1_us.jpg
Uncategorized\y101 Bbpls10 1 Us,Accessories,SKU-0800,29.99,10.0,Accessories - Product 800,50,/assets/images/Uncategorized\y101_bbpls10_1_us.jpg
Uncategorized\y101 Bbyars01 1 Us,Accessories,SKU-0801,29.99,10.0,Accessories - Product 801,50,/assets/images/Uncategorized\y101_bbyars01_1_us.jpg
